PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing Sewer Permit,MEP-SEW-PMT23-34841976,YES Communities - Woodlake Estates Lot 334,,"7151 WOODLAKE, City of San Antonio, TX 78218",,2172045,13728557,2022-12-30,2023-01-02,,,CONNALLY PLUMBING INC,2,,
Plumbing Sewer Permit,MEP-SEW-PMT23-34841979,YES Communities - Woodlake Estates Lot 441,,"7151 WOODLAKE, City of San Antonio, TX 78218",,2172045,13728557,2022-12-30,2023-01-02,,,CONNALLY PLUMBING INC,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34936805,ISABEL TSENG,,"13922 BLUFFMONT, City of San Antonio, TX 78216",,2129011.8,13753958.1,2022-11-09,2023-01-02,,,RAY A MERCHANT,9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34939790,Rani Muthukrishnan,,"2454 PINK PEARL DR, City of San Antonio, TX 78224",,2112276,13661018.4,2022-12-07,2023-01-02,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34940046,Solar System Addition,,"27 PASEO RIOJA, City of San Antonio, TX 78257",,2093908.9,13781856,2022-12-09,2023-01-02,,,"ALEJANDRO MOMPAZ LOZANO, ATMA ENERGY",8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34940532,Miriam Perez,,"8927 TIMBER CROSS, City of San Antonio, TX 78250",,2074996.8,13725434,2022-12-13,2023-01-02,,,Ruben Orosco,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34940546,JESUS VENTURA,,"726 KOEHLER COURT, City of San Antonio, TX 78223",,2142524.5,13681032.1,2022-12-13,2023-01-02,,,CENTRAL TEXAS SOLAR,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941258,Sergio Saucedo,,"6023 GLADE VALLEY DR, City of San Antonio, TX 78242",,2090508.2,13675071.8,2022-12-20,2023-01-02,,,"DANIEL R HARGROVE, PURE ENERGY INC",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941279,Michael Grimes,,"9703 DOVE SHADOW, City of San Antonio, TX 78230",,2112861.7,13740640.4,2022-12-20,2023-01-02,,,"PHILIP ALBERT MAGUIRE, ADT Solar LLC",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941315,Harjeet Ghuman,,"14226 DAYLIGHT RIDGE, City of San Antonio, TX 78230",,2100971.9,13751760.4,2022-12-21,2023-01-02,,,Erus Energy,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT23-34941437,Trejo 2 - 1819 Basse Rd,,"1819 BASSE RD, City of San Antonio, TX 78213",,2122859.5,13725649.5,2022-12-22,2023-01-02,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",1,,
Maintenance Permit,MNT-MEP-PMT23-18200001,,,"5503 RESEARCH, City of San Antonio, TX 78240",,2100172.6,13744790,2022-12-23,2023-01-02,,,Boardwalk research,8,,
Minor Commercial Repair Permit,REP-CRP-PMT23-35400001,BRIGHTWAY MANOR,,"322 RECOLETA RD, City of San Antonio, TX 78216",,2128220.2,13727199.1,2023-01-02,2023-01-02,,,"OTHON MENDEZ, LA MEDIA LUNA CAFE",1,,
Minor Commercial Repair Permit,REP-CRP-PMT23-35400002,2130 MCCULLOUGH AVE,,"2130 MCCULLOUGH AVE, City of San Antonio, TX 78212",,2130308.4,13711607.8,2022-12-06,2023-01-02,,,Mia R Goodwin,1,,
Foundation Repair Permit,REP-FND-PMT23-35100001,3650 W Poplar - FDN,,"3650 W POPLAR ST, City of San Antonio, TX 78228",,2111679.1,13708772.2,2023-01-02,2023-01-02,,,Ernest E. Gonzales,5,,
Foundation Repair Permit,REP-FND-PMT23-35100003,7327 Apastron Haze - FDN,,"7327 APASTRON HAZE, City of San Antonio, TX 78252",,2082813.8,13675995.4,2023-01-02,2023-01-02,,,Felix Rivas Centeno,4,,
Foundation Repair Permit,REP-FND-PMT23-35100004,2732 HUISACHE AVE,,"2732 W HUISACHE AVE, City of San Antonio, TX 78228",,2111826.3,13714261.4,2023-01-01,2023-01-02,,,VANTAGE FOUNDATION REPAIR,7,NCD-7 Jefferson,
Re-Roof Permit,REP-ROF-PMT23-35200001,Ebodio & Diane Acosta,,"5747 WHITE FEATHER, City of San Antonio, TX 78242",,2092142.2,13672909.8,2023-01-02,2023-01-02,,,Diane Acosta,4,,
Re-Roof Permit,REP-ROF-PMT23-35200002,,,"4939 BLUFF ST, City of San Antonio, TX 78228",,2100683.1,13712719.5,2023-01-02,2023-01-02,,,Hector Herrera Fernandez,7,,
Re-Roof Permit,REP-ROF-PMT23-35200003,Pierre Blakely,,"438 STABLE VISTA, City of San Antonio, TX 78227",,2079320.9,13689596.7,2023-01-02,2023-01-02,,,Pierre Blakely,4,,
Re-Roof Permit,REP-ROF-PMT23-35200004,Pierre Blakely,,"6011 STILL MEADOW, City of San Antonio, TX 78222",,2168767.2,13690847.9,2023-01-02,2023-01-02,,,Pierre Blakely,2,,
Re-Roof Permit,REP-ROF-PMT23-35200005,MARIA RODRIGUEZ,,"146 CREE ST, City of San Antonio, TX 78211",,2110492.5,13675220.2,2023-01-02,2023-01-02,,,MARIA RODRIGUEZ,4,,
Re-Roof Permit,REP-ROF-PMT23-35200006,542 KASHMUIR PLACE,,"542 KASHMUIR PLACE, City of San Antonio, TX 78223",,2146460.4,13686855.4,2023-01-02,2023-01-02,,,Jeremy Tweed,3,,
Re-Roof Permit,REP-ROF-PMT23-35200007,2515 W CESAR CHAVEZ - Re-Roof,,"2515 W CESAR E CHAVEZ BLVD, City of San Antonio, TX 78207",,2119442,13702017.8,2023-01-02,2023-01-02,,,"EULALIO BANDA ORTIZ, HOME AND DESIGN, LBG/LLC",5,,
Re-Roof Permit,REP-ROF-PMT23-35200008,1007 CLOVIS PLACE,,"1007 CLOVIS PLACE, City of San Antonio, TX 78221",,2121380.6,13675410.6,2023-01-02,2023-01-02,,,henry s ramirez,3,,
Re-Roof Permit,REP-ROF-PMT23-35200009,871 F ST,,"871 F ST, City of San Antonio, TX 78220",,2149998.7,13696601.1,2023-01-02,2023-01-02,,,Tanner Moriarty,2,,
Re-Roof Permit,REP-ROF-PMT23-35200010,301 E WHITE AVE    RE-ROOF,,"301 E WHITE AVE, City of San Antonio, TX 78214",,2131184.9,13680773.6,2023-01-02,2023-01-02,,,Blanca Luz Aquino,3,,
Re-Roof Permit,REP-ROF-PMT23-35200011,1015 Navarro St     RE-roof,,"1015 NAVARRO ST, City of San Antonio, TX 78205",,2130880.5,13704528.8,2022-12-21,2023-01-02,,,Juan Alfaro,1,,Auditorium Circle
Residential Repair Permit,REP-RRP-PMT-23-35300001,2939 ALBIN DR,,"2939 ALBIN DR, City of San Antonio, TX 78209",,2145892.1,13729799.3,2022-12-23,2023-01-02,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",10,,
Residential Repair Permit,REP-RRP-PMT-23-35300002,Ebodio & Diane Acosta,,"5747 WHITE FEATHER, City of San Antonio, TX 78242",,2092142.2,13672909.8,2023-01-02,2023-01-02,,,Diane Acosta,4,,
Residential Repair Permit,REP-RRP-PMT-23-35300003,1620 N Center,,"1620 CENTER ST, City of San Antonio, TX 78202",,2142417.6,13701374.2,2023-01-02,2023-01-02,,,"VIDAL GONZALEZ, NGL REMODELING, LLC",2,,
Residential Repair Permit,REP-RRP-PMT-23-35300004,,,"4939 BLUFF ST, City of San Antonio, TX 78228",,2100683.1,13712719.5,2023-01-02,2023-01-02,,,Hector Herrera Fernandez,7,,
Residential Repair Permit,REP-RRP-PMT-23-35300004,,,"4939 BLUFF ST, City of San Antonio, TX 78228",,2100683.1,13712719.5,2023-01-06,2023-01-02,,,Hector Herrera Fernandez,7,,
Residential Repair Permit,REP-RRP-PMT-23-35300005,2515 W CESAR CHAVEZ BLVD,,"2515 W CESAR E CHAVEZ BLVD, City of San Antonio, TX 78207",,2119442,13702017.8,2023-01-02,2023-01-02,,,"EULALIO BANDA ORTIZ, HOME AND DESIGN, LBG/LLC",5,,
Residential Repair Permit,REP-RRP-PMT-23-35300005,2515 W CESAR CHAVEZ BLVD,,"2515 W CESAR E CHAVEZ BLVD, City of San Antonio, TX 78207",,2119442,13702017.8,2023-01-10,2023-01-02,,,"EULALIO BANDA ORTIZ, HOME AND DESIGN, LBG/LLC",5,,
Residential Repair Permit,REP-RRP-PMT-23-35300006,353 WESTMINSTER,,"353 WESTMINSTER, City of San Antonio, TX 78228",,2110427.4,13712039.3,2022-04-24,2023-01-02,,,"MICHAEL A GARCIA, HOME REPAIR GURUS LLC",7,,
Residential Repair Permit,REP-RRP-PMT-23-35300007,AFF - LEAD ABATE - 542 CRANE AVE,,"542 E CRANE AVE, City of San Antonio, TX 78214",,2133100,13678149,2022-12-27,2023-01-02,,,"REYNALDO T MEDRANO, TLI & ENVIRONMENTAL SERVICES",3,,
Residential Repair Permit,REP-RRP-PMT-23-35300008,301 E WHITE AVE   MINOR REPAIRS,,"301 E WHITE AVE, City of San Antonio, TX 78214",,2131184.9,13680773.6,2023-01-02,2023-01-02,,,Blanca Luz Aquino,3,,
Residential Repair Permit,REP-RRP-PMT-23-35300009,4711 CAMAS,,"4711 CAMAS, City of San Antonio, TX 78247",,2158228.7,13761413.6,2022-12-29,2023-01-02,,,"RGNG INVESTMENTS, LLC",10,,
Residential Repair Permit,REP-RRP-PMT-23-35300010,,,"3803 BARRINGTON, City of San Antonio, TX 78217",,2152456.6,13738273.7,2023-01-02,2023-01-02,,,Maria Slater,10,,
Residential Repair Permit,REP-RRP-PMT-23-35300011,5423 INDIAN DESERT DR,,"5423 INDIAN DESERT DR, City of San Antonio, TX 78242",,2094366.1,13672833.5,2023-01-02,2023-01-02,,,David Benavides,4,,
Residential Repair Permit,REP-RRP-PMT-23-35300012,250 Rosemont Dr.,,"250 ROSEMONT DR, City of San Antonio, TX 78228",,2112655.5,13719104.1,2023-01-02,2023-01-02,,,"ARTURO MUNIZ,, VISIONARY ARCHITECTURE CONS",7,NCD-7 Jefferson,
Residential Repair Permit,REP-RRP-PMT-23-35300013,4102 DESERT VIEW DR,,"4102 DESERT VIEW DR, City of San Antonio, TX 78217",,2154693.7,13739707.4,2023-01-02,2023-01-02,,,Stephanie R Short,10,,
Residential Repair Permit,REP-RRP-PMT-23-35300014,262 ESMERALDA DR,,"262 ESMERALDA DR, City of San Antonio, TX 78228",,2105771.8,13710087.6,2023-01-02,2023-01-02,,,Raul Dominguez,5,,
Residential Repair Permit,REP-RRP-PMT-23-35300015,1829 PALMETTO,,"1829 N PALMETTO, City of San Antonio, TX 78208",,2138519.5,13708883.4,2022-12-25,2023-01-02,,,"MATTHEW MARSH, LIFESTYLE REMODELING LLC",2,,Government Hill
Residential Repair Permit,REP-RRP-PMT-23-35300016,116 SIDNEY,,"116 SIDNEY, City of San Antonio, TX 78203",,2144055.5,13697074.4,2023-01-02,2023-01-02,,,MARIO CASTILLON PEREZ,2,,
Accessory Building Permit,RES-ACC-PMT23-32100004,7430 Robin Rest Drive  enclosement of carport,Existing,"7430 ROBIN REST, City of San Antonio, TX 78209",,2147910.9,13730270.2,2023-01-02,2023-01-02,,,Third Day Storm Restoration,10,,
Home Addition Permit,RES-ADD-PMT23-32500001,,Existing,"4939 BLUFF ST, City of San Antonio, TX 78228",,2100683.1,13712719.5,2023-01-02,2023-01-02,,,Hector Herrera Fernandez,7,,
Covered Patio or Porch Permit,RES-COV-PMT23-32300003,MARIA RODRIGUEZ,Existing,"146 CREE ST, City of San Antonio, TX 78211",,2110492.5,13675220.2,2023-01-02,2023-01-02,,,MARIA RODRIGUEZ,4,,
Covered Patio or Porch Permit,RES-COV-PMT23-32302056,1120 CROCKETT ST,Existing,"1120 E CROCKETT ST, City of San Antonio, TX 78202",,2136925.4,13701906,2022-12-04,2023-01-02,,,Monica Savino,2,,Dignowity Hill
Covered Patio or Porch Permit,RES-COV-PMT23-32302131,21730 LAWREY DR,Existing,"21730 LAWREY DR, City of San Antonio, TX 78259",,2150453.5,13782488,2022-12-16,2023-01-02,,,ROCKSTAR REMODEL/DIAMOND DECKS,9,,
Carport Permit,RES-CRT-PMT23-32200002,Ebodio & Diane Acosta,,"5747 WHITE FEATHER, City of San Antonio, TX 78242",,2092142.2,13672909.8,2023-01-02,2023-01-02,,,Diane Acosta,4,,
Deck Permit,RES-DCK-PMT23-32400005,2 Decks,,"250 ROSEMONT DR, City of San Antonio, TX 78228",,2112655.5,13719104.1,2023-01-02,2023-01-02,,,VISIONARY ARCHITECTURE CONS,7,NCD-7 Jefferson,
Residential Fence Permit,RES-FEN-PMT23-31900001,1620 N Center    Fence,,"1620 CENTER ST, City of San Antonio, TX 78202",,2142417.6,13701374.2,2023-01-02,2023-01-02,,,"VIDAL GONZALEZ, NGL REMODELING, LLC",2,,
Residential Fence Permit,RES-FEN-PMT23-31900002,322 Funston - FEN,,"322 FUNSTON PLACE, City of San Antonio, TX 78209",,2138979.3,13714210.9,2023-01-02,2023-01-02,,,JC FENCES,2,NCD-6 Mahncke Park,
Residential Fence Permit,RES-FEN-PMT23-31900003,,,"2515 RUIZ ST, City of San Antonio, TX 78207",,2114674.9,13707093.3,2023-01-02,2023-01-02,,,Francisco Javier Mendoza Chaitez,5,,
Residential Fence Permit,RES-FEN-PMT23-31900004,,,"606 KASHMUIR PLACE, City of San Antonio, TX 78223",,2147145.5,13686857.6,2023-01-02,2023-01-02,,,Jose Zepeda,3,,
Residential Fence Permit,RES-FEN-PMT23-31901311,603 CEDAR ST,,"603 CEDAR ST, City of San Antonio, TX 78210",,2131331.5,13696141.3,2022-12-19,2023-01-02,,,DAN GONZALEZ,1,,King William
Swimming Pool or Spa Permit,RES-SWM-PMT23-32601566,14422 RAPTOR PEAK,,"14422 RAPTOR PEAK, City of San Antonio, TX 78233",,2175545.9,13756970.2,2022-09-07,2023-01-02,,,"CODY POOLS, INC",10,,
Swimming Pool or Spa Permit,RES-SWM-PMT23-32602003,7130 BELLA CLOUD,,"7130 BELLA CLOUD, City of San Antonio, TX 78256",,2087548.4,13777063.1,2022-11-22,2023-01-02,,,"RYAN ORDAZ, POOL CONCEPTS BY PETE ORDAZ",8,,
Swimming Pool or Spa Permit,RES-SWM-PMT23-32602128,9646 MAYTUM CIRCLE,,"9646 MAYTUM CIRCLE, City of San Antonio, TX 78023",,2073082.4,13757702.1,2022-12-16,2023-01-02,,,"RYAN ORDAZ, POOL CONCEPTS BY PETE ORDAZ",8,,
On Premise Sign,SIG-OPS-PMT23-21500001,,,,,,,2022-12-08,2023-01-02,,,ANGELO J GRIZZAFFI,6,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002078,PLAT-22-11800632 - Pecan Springs Unit 1C,,,,,,2022-11-03,2023-01-02,,,Cody Morris,0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002242,Whisper Falls Unit 3B Tree Permit - Home Construction 4 of 11,,,,,,2022-11-23,2023-01-02,,,Leslie Ostrander,0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002277,WESTLAKES U7 - CL1,,,,,,2022-12-01,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002281,Cinco Lakes Unit 7-CL2,,,,,,2022-12-01,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002282,PLAT-22-11800698 - SAN ANTONIO TEMPLE OF CAO DAI,,"124 DINN DR, City of San Antonio, TX 78218",,2161172.1,13726858.2,2022-12-01,2023-01-02,,,BEXAR ENGINEERS & ASSOCIATES,2,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002285,Westlakes Unit 7-CL3,,"7631 PINKSTON, City of San Antonio ETJ, TX 78252",,2063743.8,13676530.9,2022-12-02,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002296,Cinco Lakes Unit 7-CL4,,,,,,2022-12-05,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002297,Westlakes Unit 7-CL5,,,,,,2022-12-05,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002298,Westlakes Unit 7-CL6,,,,,,2022-12-05,2023-01-02,,,"Curtis Keller, BELLA VISTA CMI, LTD",0,,
Tree Affidavit Permit,TRE-AFF-PMT23-39002320,CIP SAWS 18-7002 Hwy 90 Gen McMullen Pressure Zon Integration Project,,,,,,2022-12-08,2023-01-02,,,"Bain Medina Bain, Inc.- Ruben Renteria",5,,
Garage Sale,BLDG-GS-PMT-13806691,8522 STAR CREEK DR,,"8522 STAR CREEK DR, City of San Antonio, TX 78251",,2076351.3,13717070.8,2023-01-03,2023-01-03,,,Adalee Phoenix,6,,
Comm New Building Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,0,235024,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Electrical General Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Mechanical Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing Gas Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing General Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing Sewer Permit,COM-BLG-PMT21-40200504,Migrated-SAISD-BURBANK HS - Building #4 - Central plant,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Comm New Building Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,0,235024,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Electrical General Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Mechanical Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing Gas Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing General Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Plumbing Sewer Permit,COM-BLG-PMT21-40200505,Migrated-SAISD-BURBANK HS - Building #5 - Auditorium,New,"1002 EDWARDS ST, City of San Antonio, TX 78204",,2125156,13690195.8,2021-08-25,2023-01-03,,,"*Toby Bowman COSA Contact ., CITYOFSANANTONIO CONTACT",5,,
Comm Fence Permit,COM-FEN-PMT23-40600001,Phased-Minor Structures Villas at Presidio - Monument,Other,,,,,2022-07-27,2023-01-03,45000,,"CARLOS A PALOS, MUNDO VERDE IRRIGATION &LANDSC",8,,
Comm Fence Permit,COM-FEN-PMT23-40600003,Minor Structures - Fence,Other,"602 W LAUREL, City of San Antonio, TX 78212",,2127477.7,13708378,2022-12-21,2023-01-03,3490,,Olivia Castillo,1,,
Comm Finish Out Permit,COM-IFO-PMT22-40500261,Building No: N/A; Unit No: 102,New,"5822 WORTH PKWY, City of San Antonio, TX 78257",,-98.598891,29.611206,2022-11-02,2023-01-03,325000,4902,"TIM SCHENK, ELDER-JONES",8,,
Electrical General Permit,COM-IFO-PMT22-40500261,Building No: N/A; Unit No: 102,New,"5822 WORTH PKWY, City of San Antonio, TX 78257",,-98.598891,29.611206,2022-11-02,2023-01-03,,,"TIM SCHENK, ELDER-JONES",8,,
Mechanical Permit,COM-IFO-PMT22-40500261,Building No: N/A; Unit No: 102,New,"5822 WORTH PKWY, City of San Antonio, TX 78257",,-98.598891,29.611206,2022-11-02,2023-01-03,,,"TIM SCHENK, ELDER-JONES",8,,
Comm Finish Out Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,400000,48500,"Mark Neville, Villa Park Architecture",2,,
Electrical General Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,,,"Mark Neville, Villa Park Architecture",2,,
Electrical TOPS Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,,,"Mark Neville, Villa Park Architecture",2,,
Mechanical Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,,,"Mark Neville, Villa Park Architecture",2,,
Plumbing General Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,,,"Mark Neville, Villa Park Architecture",2,,
Plumbing Sewer Permit,COM-IFO-PMT22-40500262,Building No: 2; Unit No: 225,New,"5930 EISENHAUER RD, City of San Antonio, TX 78218",,2168147.1,13730669.2,2022-10-12,2023-01-03,,,"Mark Neville, Villa Park Architecture",2,,
Comm Monument Permit,COM-MON-PMT23-40900001,Phased-Minor Structures Villas at Presidio - Monument,New,,,,,2022-07-27,2023-01-03,45000,,"CARLOS A PALOS, MUNDO VERDE IRRIGATION &LANDSC",8,,
Comm Remodel Permit,COM-RML-PMT22-40000965,Building No: 1; Unit No: 118,Existing,"19026 RIDGEWOOD, City of San Antonio, TX 78259",,2140697.9,13772623.2,2022-11-30,2023-01-03,,8124,Beaty Palmer Architects,9,,
Electrical General Permit,COM-RML-PMT22-40000965,Building No: 1; Unit No: 118,Existing,"19026 RIDGEWOOD, City of San Antonio, TX 78259",,2140697.9,13772623.2,2022-11-30,2023-01-03,,,Beaty Palmer Architects,9,,
Mechanical Permit,COM-RML-PMT22-40000965,Building No: 1; Unit No: 118,Existing,"19026 RIDGEWOOD, City of San Antonio, TX 78259",,2140697.9,13772623.2,2022-11-30,2023-01-03,,,Beaty Palmer Architects,9,,
Comm Remodel Permit,COM-RML-PMT23-40000001,Building No: N/A; Unit No: 126,Existing,"4751 HAMILTON WOLFE, City of San Antonio, TX 78229",,2101755,13737469.9,2022-12-08,2023-01-03,,,Andrea Albright,8,,
Electrical General Permit,COM-RML-PMT23-40000001,Building No: N/A; Unit No: 126,Existing,"4751 HAMILTON WOLFE, City of San Antonio, TX 78229",,2101755,13737469.9,2022-12-08,2023-01-03,,,Andrea Albright,8,,
Plumbing General Permit,COM-RML-PMT23-40000001,Building No: N/A; Unit No: 126,Existing,"4751 HAMILTON WOLFE, City of San Antonio, TX 78229",,2101755,13737469.9,2022-12-08,2023-01-03,,,Andrea Albright,8,,
Comm Remodel Permit,COM-RML-PMT23-40000004,Building No: Austin; Unit No: 259,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-09,2023-01-03,,,12 GCS Company,7,,
Electrical General Permit,COM-RML-PMT23-40000004,Building No: Austin; Unit No: 259,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-09,2023-01-03,,,12 GCS Company,7,,
Plumbing General Permit,COM-RML-PMT23-40000004,Building No: Austin; Unit No: 259,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-09,2023-01-03,,,12 GCS Company,7,,
Comm Remodel Permit,COM-RML-PMT23-40000005,Building No: Austin; Unit No: 256,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-08,2023-01-03,,,12 GCS Company,7,,
Electrical General Permit,COM-RML-PMT23-40000005,Building No: Austin; Unit No: 256,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-08,2023-01-03,,,12 GCS Company,7,,
Plumbing General Permit,COM-RML-PMT23-40000005,Building No: Austin; Unit No: 256,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-08,2023-01-03,,,12 GCS Company,7,,
Plumbing Irrigation Permit,COM-RML-PMT23-40000005,Building No: Austin; Unit No: 256,Existing,"4415 W PIEDRAS DR, City of San Antonio, TX 78228",,2104645,13724823.5,2022-11-08,2023-01-03,,,12 GCS Company,7,,
Comm Remodel Permit,COM-RML-PMT23-40000007,Building No: 1; Unit No: 210,Existing,"4411 MEDICAL DR, City of San Antonio, TX 78229",,2104607,13733335,2022-11-29,2023-01-03,,,osmar galvan,8,,
